Column1,Column2,Column3,Column4
@Fabriciosx,"RT @JobPreference: NEED a JOB?
Sign up now https://t.co/o7lVlsCHXv
FREE OF CHARGE. NO MIDDLEMEN
#Robotics #AIEthics #MachineLearning #AI #Python #DataScience #BigData #100DaysOfCode #Robots #fintech #insurtech #Bitcoin #cybersecurity #blockchain #bot #coding #Cryptos #NFTGame #Jobs #Job #Metaverse https://t.co/bTZEgkf1Gv",https://twitter.com/Fabriciosx/status/1484045859692199936,"January 20, 2022 at 02:11PM"
@Zyinxzz,"RT @Realm_of_Crypto: The second drop for @alto_city happens at 11am EST on Jan 20th

This project was already great but the new roadmap and vision goes next level.

Excited for this mint!

#AltoCityNFT #Metaverse #NFTs https://t.co/mR8RN8Gysd",https://twitter.com/Zyinxzz/status/1484045860912582657,"January 20, 2022 at 02:11PM"
@LuckyNyx20,"RT @luxuryse: ₱2300 | 650.000 IDR | $50 in 16 HRS

– rt &amp; follow @SeoulStarsNFT 
– join discord → https://t.co/8gVrPdoy9E

✦ First K-Pop Virtual Idol / P2E Game in the #Metaverse https://t.co/9dkKTVPP0p",https://twitter.com/LuckyNyx20/status/1484045866738479108,"January 20, 2022 at 02:11PM"
@zdrefshinoda,"@Bang_Garr Good morning !
Looking for an excellent staking platform? Look no further than King Floki which will allow you to spend you staked tokens in the planned metaverse. 
Oh, and did I mention it's owned by @OfficialTravlad?

#KingFlokiToken

https://t.co/FGIgWDCF66",https://twitter.com/zdrefshinoda/status/1484045867036581889,"January 20, 2022 at 02:11PM"
@Hasah83823911,"RT @bitforexcom: 😎The finals - ECOMI vs BINAMON

If you support #ECOMI retweet this post!

⭕️Remember that you can complete the other tasks to join our $30,000 in rewards #giveaway here: https://t.co/kqy8uft6jS

@ecomi_ #OMI  #NFT #Metaverse #Bitforex #CryptoCup https://t.co/kSyy7xYRNe",https://twitter.com/Hasah83823911/status/1484045868009410561,"January 20, 2022 at 02:11PM"
@ftchihiro,"RT @Shahabs: Working on a Metaverse project/game on the #cronos chain. 

👊🏽 @FightersNFT 👊🏽

#MMA 🤝🏽 #NFT 

You can play to earn, upgrade, stake and win #UFC perks.

Very exciting roadmap planned with WHITELIST info coming soon.

Discord: https://t.co/OsXxjBIRnq

#Cro #CronosFighters #FFTB https://t.co/vkmUnLvWar",https://twitter.com/ftchihiro/status/1484045869473099783,"January 20, 2022 at 02:11PM"
@LeoTplus1,"RT @Ellajohnson1969: #safemarsinu the only way is up, the world of metaverse just began with $smi https://t.co/5iiLrRi88B https://t.co/7NuwqoffYe",https://twitter.com/LeoTplus1/status/1484045871130071045,"January 20, 2022 at 02:11PM"
@Cuma4756,"@pat_nelo don't miss this opportunity in your life buy now you will retire soon
@NeloMetaverse 
🚀🚀🚀🚀🚀🚀🚀
#NeloMetaverse
🚀🚀🚀🚀🚀🚀
#NeloFamily 
🚀🚀🚀🚀🚀
#nelo 
🚀🚀🚀🚀
#altcoin 
#Metaverse",https://twitter.com/Cuma4756/status/1484045871494967298,"January 20, 2022 at 02:11PM"
@bigwin_pickme,"RT @Shahabs: Working on a Metaverse project/game on the #cronos chain. 

👊🏽 @FightersNFT 👊🏽

#MMA 🤝🏽 #NFT 

You can play to earn, upgrade, stake and win #UFC perks.

Very exciting roadmap planned with WHITELIST info coming soon.

Discord: https://t.co/OsXxjBIRnq

#Cro #CronosFighters #FFTB https://t.co/vkmUnLvWar",https://twitter.com/bigwin_pickme/status/1484045872354988034,"January 20, 2022 at 02:11PM"
@5000Ely,"@Adiugri20 @WatcherGuru @MicropetsBSC will have a NEW Staking and Reward System

Visit us at: https://t.co/ID07hF1HM9
QnA with CTO on Telegram VC every
☀️2-3PM UTC
🌜10-11PM UTC

#MicroPets #Pets #P2E #GameFi #BNB #BSC #NFT #PETSArmy #Petropolis #Metaverse #SSElyJoJan20

👇👇👇
 https://t.co/sOyS2sMcud",https://twitter.com/5000Ely/status/1484045873017679872,"January 20, 2022 at 02:11PM"
@SkSahad30407146,"RT @ACYFinance: From : 01/21/2022 08:00:00 SGT 
To : 01/21/2022 20:00:00 SGT 

ACY Finance will conduct Metaverse Lab IDO. Here is the link.

First, choose the allocation one in 5 colors.
Second, Buy it.
Third, Vesting and claim in Metaverse’s official website. 

https://t.co/BDwuMtCizb https://t.co/QVn7ug5UHm",https://twitter.com/SkSahad30407146/status/1484045873189650435,"January 20, 2022 at 02:11PM"
@Tasyaka234,"RT @ACYFinance: From : 01/21/2022 08:00:00 SGT 
To : 01/21/2022 20:00:00 SGT 

ACY Finance will conduct Metaverse Lab IDO. Here is the link.

First, choose the allocation one in 5 colors.
Second, Buy it.
Third, Vesting and claim in Metaverse’s official website. 

https://t.co/BDwuMtCizb https://t.co/QVn7ug5UHm",https://twitter.com/Tasyaka234/status/1484045873638408192,"January 20, 2022 at 02:11PM"
@sorai99,"RT @ACYFinance: From : 01/21/2022 08:00:00 SGT 
To : 01/21/2022 20:00:00 SGT 

ACY Finance will conduct Metaverse Lab IDO. Here is the link.

First, choose the allocation one in 5 colors.
Second, Buy it.
Third, Vesting and claim in Metaverse’s official website. 

https://t.co/BDwuMtCizb https://t.co/QVn7ug5UHm",https://twitter.com/sorai99/status/1484045875760754688,"January 20, 2022 at 02:11PM"
@pckbgwns,"RT @Shahabs: Working on a Metaverse project/game on the #cronos chain. 

👊🏽 @FightersNFT 👊🏽

#MMA 🤝🏽 #NFT 

You can play to earn, upgrade, stake and win #UFC perks.

Very exciting roadmap planned with WHITELIST info coming soon.

Discord: https://t.co/OsXxjBIRnq

#Cro #CronosFighters #FFTB https://t.co/vkmUnLvWar",https://twitter.com/pckbgwns/status/1484045876494761984,"January 20, 2022 at 02:11PM"
@zetsche5,"#BSC #Solana #mtk #metakings #Metaverse 
@dd258025801 
@ddvip9 
@yibeijiu4 https://t.co/AZh1CxdyAW",https://twitter.com/zetsche5/status/1484045876943519750,"January 20, 2022 at 02:11PM"
@Monero_BTC,"@Binance_Presale @_LeagueKingdoms I trust BNB so @_LeagueKingdoms must be promising #Metaverse game.

0x1b2F836E623A87144C3dC22b0bd94344eC9CbDdA",https://twitter.com/Monero_BTC/status/1484045877643984903,"January 20, 2022 at 02:11PM"
@Sami96674353,"RT @MeRacePlatform: 🚀🚀🚀We are pleased to announce that the first large-scale 3D metaverse football competitive game FunBall of MeRace will have Alpha Beta Test to be online on January 20, 2022!
 🏆Up to 100000 MER award！
 🔥Player NFT limited to issue！
https://t.co/Ce96tPDKv5",https://twitter.com/Sami96674353/status/1484045877920604160,"January 20, 2022 at 02:11PM"
@Avaricious_Span,"@AlapideLuis @TheMoonCarl @SacredTails Has a lot of qualities a nice community and stepping into the limelight esp they are upgrading every now and then 
 @SacredTails #sacredtails #metaverse",https://twitter.com/Avaricious_Span/status/1484045879166177286,"January 20, 2022 at 02:11PM"
@jungjin6,"RT @Realm_of_Crypto: The second drop for @alto_city happens at 11am EST on Jan 20th

This project was already great but the new roadmap and vision goes next level.

Excited for this mint!

#AltoCityNFT #Metaverse #NFTs https://t.co/mR8RN8Gysd",https://twitter.com/jungjin6/status/1484046101812760577,"January 20, 2022 at 02:12PM"
@Hooseyn2124,"RT @swarajcoin: Hey Alphas ⚡⚡
We're making some noise in the metaverse space!! 🗞️
We got featured on Yahoo News! 📺

Check out the below link to read more!!
https://t.co/wRXWb676ad

$SWRJ #SWARAJ $GTKN #METAVERSE
#NFTs #P2E #GameFi",https://twitter.com/Hooseyn2124/status/1484046102349459456,"January 20, 2022 at 02:12PM"
@nibuxiyouzenzh2,"WELCOME TO @METACELO!

The First Play-To-Earn Metaverse NFT Game built on Celo Network!

#NFT #CELO #Metaverse #MetaCelo #Whitelist #GameFi

 @cajianerguojie1 @fanyan61801756 @maimengshangre3",https://twitter.com/nibuxiyouzenzh2/status/1484046102370344960,"January 20, 2022 at 02:12PM"
@mnkingsui,"RT @CryptoGraphBSC: I'm excited for @LifeDAOGames 🚀
$LFG is a community-driven GameFi gem with an ecosystem combining #DeFi, #NFTs, &amp; #P2E mechanisms for a revolutionary Metaverse. I'm bullish 🔥
Whitelist is open ⬇️
1) Follow @LifeDAOGames
2) RT this &amp; tag 3 friends
3) Join https://t.co/pbvPyRF5Ta https://t.co/AT9YMa1y2Y",https://twitter.com/mnkingsui/status/1484046103721164801,"January 20, 2022 at 02:12PM"
@RolackLennart,SURVIVE - REVOLUTIONARY METAVERSE GAME | PRIVATE SALE COMING SOON https://t.co/Hgb4AdgxhV via @YouTube,https://twitter.com/RolackLennart/status/1484046104094289920,"January 20, 2022 at 02:12PM"
@QuBaseCrypto,"@realcryptomastr @CheemsInu honest team and metaverse version of cheems inu , dont miss metacheemsinu",https://twitter.com/QuBaseCrypto/status/1484046104559820802,"January 20, 2022 at 02:12PM"
@mpk,"@bdowney Just wait until next week when they pivot again to focus on the metaverse,",https://twitter.com/mpk/status/1484046105130196993,"January 20, 2022 at 02:12PM"
@QuangX87,"have u ever seen this gem $HPL #HappyLand 
@HappyLand_HPL #farm2earn #free2play   #Metaverse #P2EGames https://t.co/6KUynVRQUb https://t.co/E6DLmy1uUD",https://twitter.com/QuangX87/status/1484046105461805057,"January 20, 2022 at 02:12PM"
@Pickawpickerwin,"RT @BrandonColl_: I have 10 #BNB  to invest in the next #x1000GEM 💎
👀 SHILL me….

#BTC  #cryptocurrency  #Crypto  #altcoin  #Ethereum  #Binance  #Metaverse  #Solana #NFTs #TRX  #ETH #doge",https://twitter.com/Pickawpickerwin/status/1484046105596035072,"January 20, 2022 at 02:12PM"
@HNaruu,"RT @ACYFinance: From : 01/21/2022 08:00:00 SGT 
To : 01/21/2022 20:00:00 SGT 

ACY Finance will conduct Metaverse Lab IDO. Here is the link.

First, choose the allocation one in 5 colors.
Second, Buy it.
Third, Vesting and claim in Metaverse’s official website. 

https://t.co/BDwuMtCizb https://t.co/QVn7ug5UHm",https://twitter.com/HNaruu/status/1484046105885421573,"January 20, 2022 at 02:12PM"
@NiloySa54859184,"RT @ACYFinance: From : 01/21/2022 08:00:00 SGT 
To : 01/21/2022 20:00:00 SGT 

ACY Finance will conduct Metaverse Lab IDO. Here is the link.

First, choose the allocation one in 5 colors.
Second, Buy it.
Third, Vesting and claim in Metaverse’s official website. 

https://t.co/BDwuMtCizb https://t.co/QVn7ug5UHm",https://twitter.com/NiloySa54859184/status/1484046106854309889,"January 20, 2022 at 02:12PM"
@realjasso,"I don’t know if I enjoy more DeFi or Metaverse/p2e 

I know I need to focus on one to maximize results but maaaan both  are so amazing and interesting",https://twitter.com/realjasso/status/1484046106887553032,"January 20, 2022 at 02:12PM"
@5000Ely,"@Sedi2021 @WatcherGuru @RBXSamurai @MicropetsBSC will have a NEW Staking and Reward System

Visit us at: https://t.co/ID07hF1HM9
QnA with CTO on Telegram VC every
☀️2-3PM UTC
🌜10-11PM UTC

#MicroPets #Pets #P2E #GameFi #BNB #BSC #NFT #PETSArmy #Petropolis #Metaverse #SSElyJoJan20

👇👇👇
 https://t.co/sOyS2sMcud",https://twitter.com/5000Ely/status/1484046108750131202,"January 20, 2022 at 02:12PM"
@Arjun1299,"RT @ACYFinance: From : 01/21/2022 08:00:00 SGT 
To : 01/21/2022 20:00:00 SGT 

ACY Finance will conduct Metaverse Lab IDO. Here is the link.

First, choose the allocation one in 5 colors.
Second, Buy it.
Third, Vesting and claim in Metaverse’s official website. 

https://t.co/BDwuMtCizb https://t.co/QVn7ug5UHm",https://twitter.com/Arjun1299/status/1484046109530288129,"January 20, 2022 at 02:12PM"
@Jayho85,"RT @DeNations_DENA: Expand Nation, Own Land, Build Civilization &amp; Earn Profits

🌍 Pioneer the Digital Earth #Metaverse
🏙 Your Choice Becomes the Civilization 
💰 Real World Income, Generated from Virtual Asset

Check out #DeNations Trailer
Get your #NFT at https://t.co/vXkrV27njY https://t.co/IwEzabwJ61",https://twitter.com/Jayho85/status/1484046110759206919,"January 20, 2022 at 02:12PM"
@Tarik09730992,"RT @ACYFinance: From : 01/21/2022 08:00:00 SGT 
To : 01/21/2022 20:00:00 SGT 

ACY Finance will conduct Metaverse Lab IDO. Here is the link.

First, choose the allocation one in 5 colors.
Second, Buy it.
Third, Vesting and claim in Metaverse’s official website. 

https://t.co/BDwuMtCizb https://t.co/QVn7ug5UHm",https://twitter.com/Tarik09730992/status/1484046110775984128,"January 20, 2022 at 02:12PM"
@zdrefshinoda,"@Oloyedey4u Good morning !
Looking for an excellent staking platform? Look no further than King Floki which will allow you to spend you staked tokens in the planned metaverse. 
Oh, and did I mention it's owned by @OfficialTravlad?

#KingFlokiToken

https://t.co/FGIgWDCF66 ..",https://twitter.com/zdrefshinoda/status/1484046111132483584,"January 20, 2022 at 02:12PM"
@MdALHadi18,"RT @ACYFinance: From : 01/21/2022 08:00:00 SGT 
To : 01/21/2022 20:00:00 SGT 

ACY Finance will conduct Metaverse Lab IDO. Here is the link.

First, choose the allocation one in 5 colors.
Second, Buy it.
Third, Vesting and claim in Metaverse’s official website. 

https://t.co/BDwuMtCizb https://t.co/QVn7ug5UHm",https://twitter.com/MdALHadi18/status/1484046111564525574,"January 20, 2022 at 02:12PM"
@hobigwin,"RT @Betamars2025: 📢Prize Pool: 20,000 USDT
🪐BetaMars Deisgn Campaign is Open!
2 pm UTC 18/01- 2 pm UTC 07/02
👏Calling for innovators to create! 
BetaMars character concepts, game scenes, stickers...
Submit Here⬇️
https://t.co/kjXsZtE0Hh
START now!
More info in comment.
#NFT #Metaverse #design https://t.co/oopc8gvX3q",https://twitter.com/hobigwin/status/1484046112269156352,"January 20, 2022 at 02:12PM"
@ShimranAhmed1,"@YieldYeti @ProjectSeedGame @oddiyana_vc @exnetworkcap @merkleNetwork @hypersignchain @AnyPadio @CityAM_Crypto Strong project
@angel_funsized 
@ShineAhmed6 
@Nurjahanakther0

#Metaverse  #PlayToEarn #Play2Earn #Yield #DeFi #NFTs #IDO #Launchpad #YieldFarming

@ProjectSeedGame @oddiyana_vc @exnetworkcap @merkleNetwork @hypersignchain @AnyPadio  @CityAM_Crypto",https://twitter.com/ShimranAhmed1/status/1484046112424345600,"January 20, 2022 at 02:12PM"
@AFIKooL,"RT @YieldYeti: GIVE ME THE YIELD 
GIVE ME THE YETI
GIVE ME THE YIELD 
GIVE ME THE YETI
GIVE ME THE YIELD 
GIVE ME THE YETI
GIVE ME THE YIELD 
GIVE ME THE YETI
GIVE ME THE YIELD 
GIVE ME THE YETI

🚀🚀🚀

#PlayToEarn 
#Metaverse 
#NFTs 
#Airdrops 
#DeFi 

🚀🚀🚀 https://t.co/PqjZwIIJ4E",https://twitter.com/AFIKooL/status/1484046112843792386,"January 20, 2022 at 02:12PM"
@AnikAhm07244743,"RT @Phemex_official: To celebrate our new listing, we’re hosting a new Grab a Coin 🤑 so you can win big by spot trading SAND, ALICE ,YGG ,SLP, AGLD 🤩 

🎁 Prize pool up to $21,000 
➡️ Join : https://t.co/0My5qNFIoC

#GrabACoin #Phemex #ALICE #SAND #YGG #SLP #AGLD https://t.co/nOLt51GblZ",https://twitter.com/AnikAhm07244743/status/1484046113430990851,"January 20, 2022 at 02:12PM"
@WanGGWP,"@TheMoonCarl Trust the process, #LUNI will be the next SAND &amp; MANA, don't miss it!! 🔥
#LUNIVERSE PARK🎠
#NFT MARKETPLACE COLLECTION
#P2E GAME💎 #ELONMUSK #BINANCE #GGWP #SPACEX
#METAVERSE #LUNIGANG
@luniverseworld https://t.co/vhfBhnfHZt",https://twitter.com/WanGGWP/status/1484046115855269890,"January 20, 2022 at 02:12PM"
@mdsajib20105996,"RT @ACYFinance: From : 01/21/2022 08:00:00 SGT 
To : 01/21/2022 20:00:00 SGT 

ACY Finance will conduct Metaverse Lab IDO. Here is the link.

First, choose the allocation one in 5 colors.
Second, Buy it.
Third, Vesting and claim in Metaverse’s official website. 

https://t.co/BDwuMtCizb https://t.co/QVn7ug5UHm",https://twitter.com/mdsajib20105996/status/1484046117155504129,"January 20, 2022 at 02:12PM"
@ricityxWIN,"RT @HwanniePromotes: Devolution Metaverse is a 2 months old project. Check this AMAZING trailer! https://t.co/WmDxtPT0pW

Don't miss the chance to win up to $10,000! You can find the terms and conditions on the graphic!
Tg: https://t.co/HTz271x9nG
Tg Song: https://t.co/UYOrv8fMfa
Current mcap: 9 mio. https://t.co/wk65Ttm95W",https://twitter.com/ricityxWIN/status/1484046117252005890,"January 20, 2022 at 02:12PM"
@GiriSubramania1,"RT @ThanthiTV: Metaverse-ல் திருமணம் - zomatto-வில் விருந்து - தமிழ் - பெங்கால் ஜோடிகள் கலக்கல்

https://t.co/hn8vYhNhre

#MetaverseMarriage #Zomatto #CoupleGoal",https://twitter.com/GiriSubramania1/status/1484046118917132288,"January 20, 2022 at 02:12PM"
@tehangetjalil,"RT @jek___: metaverse metaverse apaan, baru juga ujan dikit sinyal udah lemot ga bisa ngirim screen muncher",https://twitter.com/tehangetjalil/status/1484046119445602304,"January 20, 2022 at 02:12PM"
@kslsy11,"RT @RadioCacaNFT: 🇮🇩 Radio Caca Indonesia #RACA #Indonesia 

Follow these resources (100% community-run)👇
Twitter: @RadioCaca_Indo
Instagram: radiocacaina
FB: https://t.co/K7zghC89U0
Medium: https://t.co/1aA0ym6rbL

#World #CommunityEngagement 
@USMverse #Metaverse @USMchain https://t.co/N2LYcpvLCy",https://twitter.com/kslsy11/status/1484046119537889280,"January 20, 2022 at 02:12PM"
@Sherlilii,"@UglyPeopleNFT @caricaturat @MicropetsBSC will have a NEW Staking and Reward System

Visit us at: https://t.co/2Jvk2Xd84C
QnA with CTO on Telegram VC every
☀️2-3PM UTC
🌜10-11PM UTC

#MicroPets #Pets #P2E #GameFi #BNB #BSC #NFT #PETSArmy #Petropolis #Metaverse #KpinMJan20

👇👇👇
 https://t.co/Tl54YJ9PyL",https://twitter.com/Sherlilii/status/1484046120586145792,"January 20, 2022 at 02:12PM"
@ntan84,@JakeHar81817035 @seleniumnxp @JdGladstone @bloktopia @OfficialBLOKPAD Yea we won’t know which metaverse will have the biggest attractions until there is multiverse. For now mana and sand are doing well. Blok needs to keep building and attracting various crypto offices to keep drawing ppl in,https://twitter.com/ntan84/status/1484046122738155521,"January 20, 2022 at 02:12PM"
@MDMojammelHose9,"RT @YieldYeti: GIVE ME THE YIELD 
GIVE ME THE YETI
GIVE ME THE YIELD 
GIVE ME THE YETI
GIVE ME THE YIELD 
GIVE ME THE YETI
GIVE ME THE YIELD 
GIVE ME THE YETI
GIVE ME THE YIELD 
GIVE ME THE YETI

🚀🚀🚀

#PlayToEarn 
#Metaverse 
#NFTs 
#Airdrops 
#DeFi 

🚀🚀🚀 https://t.co/PqjZwIIJ4E",https://twitter.com/MDMojammelHose9/status/1484046324999725056,"January 20, 2022 at 02:13PM"
@Sherlilii,"@_NFTsPromoter @MicropetsBSC will have a NEW Staking and Reward System

Visit us at: https://t.co/2Jvk2Xd84C
QnA with CTO on Telegram VC every
☀️2-3PM UTC
🌜10-11PM UTC

#MicroPets #Pets #P2E #GameFi #BNB #BSC #NFT #PETSArmy #Petropolis #Metaverse #KpinMJan20

👇👇👇
 https://t.co/Tl54YJ9PyL",https://twitter.com/Sherlilii/status/1484046325461053446,"January 20, 2022 at 02:13PM"
@masayuuputri,"RT @MemePadLaunch: INTRODUCING @DxSpotOfficial - $DXS 🖥

Dx Spot is an AI application for trading on crypto exchanges, now available for use and download on Playstore. Dx Spot will also develop projects in DeFi (DxSwap), NFT, Gamefi and AI in the metaverse. https://t.co/aVQHfUEg92",https://twitter.com/masayuuputri/status/1484046325700493312,"January 20, 2022 at 02:13PM"
@clickclackbeng,"RT @Shahabs: Working on a Metaverse project/game on the #cronos chain. 

👊🏽 @FightersNFT 👊🏽

#MMA 🤝🏽 #NFT 

You can play to earn, upgrade, stake and win #UFC perks.

Very exciting roadmap planned with WHITELIST info coming soon.

Discord: https://t.co/OsXxjBIRnq

#Cro #CronosFighters #FFTB https://t.co/vkmUnLvWar",https://twitter.com/clickclackbeng/status/1484046326245789699,"January 20, 2022 at 02:13PM"
